time_from_launch[s],elapsed_time[s],launch_clear?,combusting?,para_opened?,air_density[kg/m3],gravity[m/s2],pressure[Pa],temperature[C],wind_x[m/s],wind_y[m/s],wind_z[m/s],mass[kg],Cg_from_nose[m],inertia moment pitch & yaw[kg*m2],inertia moment roll[kg*m2],attack angle[rad],altitude[m],velocity[m/s],airspeed[m/s],accel[m/s2],longitudinal accel[m/s2],normal_force[N],Cnp,Cny,Cmqp,Cmqy,Cp_from_nose[m],Cd,Cna,latitude,longitude,downrange[m],Fst[%],dynamic_pressure[Pa]
0.04210000000000018,0.04210000000000018,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.8857379817445,0.644720669371209,0.5076,0.019786511156186314,0.0,0.0,0.6829189345001824,0.0,6.82738730661312,6.82738730661312,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623953750724,139.98490599998885,0.006027766199827848,16.367133452399255,0.0
0.04310000000000021,0.04310000000000021,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.8855417342799985,0.6447164097363208,0.5076,0.0197814401622715,0.0,0.0,0.6829189345001824,0.0,6.827661556127495,6.827661556127495,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623951523904,139.9849059999883,0.006317992168338212,16.367488421973267,0.0
0.044100000000000236,0.044100000000000236,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.885345486815497,0.6447121501014327,0.5076,0.019776369168356685,0.0,0.0,0.6829189345001824,0.0,6.82793582767543,6.82793582767543,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.1386239492447,139.98490599998777,0.006615045770980578,16.36784339154728,0.0
0.045100000000000265,0.045100000000000265,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.885149239350996,0.6447078904665445,0.5076,0.01977129817444187,0.0,0.0,0.6829189345001824,0.0,6.828210121259578,6.828210121259578,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862394691311,139.9849059999872,0.006918927282024289,16.368198361121294,0.0
0.046100000000000294,0.046100000000000294,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.884952991886495,0.6447036308316564,0.5076,0.019766227180527056,0.0,0.0,0.6829189345001824,0.0,6.8284844368825945,6.8284844368825945,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862394452912,139.98490599998664,0.007229636975760729,16.368553330695303,0.0
0.04710000000000032,0.04710000000000032,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.884756744421994,0.6446993711967682,0.5076,0.01976115618661224,0.0,0.0,0.6829189345001824,0.0,6.828758774547137,6.828758774547137,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862394209275,139.98490599998604,0.007547175126503316,16.368908300269315,0.0
0.04810000000000035,0.04810000000000035,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.8845604969574925,0.6446951115618801,0.5076,0.019756085192697427,0.0,0.0,0.6829189345001824,0.0,6.829033134255862,6.829033134255862,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.138623939603974,139.98490599998544,0.007871542008587511,16.36926326984333,0.0
0.04910000000000038,0.04910000000000038,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.884364249492991,0.6446908519269919,0.5076,0.019751014198782613,0.0,0.0,0.6829189345001824,0.0,6.8293075160114265,6.8293075160114265,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862393706281,139.98490599998482,0.008202737896370818,16.369618239417342,0.0
0.05010000000000041,0.05010000000000041,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.88416800202849,0.6446865922921038,0.5076,0.019745943204867798,0.0,0.0,0.6829189345001824,0.0,6.829581919816488,6.829581919816488,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862393446924,139.9849059999842,0.008540763064232787,16.369973208991354,0.0
0.05110000000000044,0.05110000000000044,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.883971754563989,0.6446823326572156,0.5076,0.019740872210952984,0.0,0.0,0.6829189345001824,0.0,6.829856345673705,6.829856345673705,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.13862393182327,139.98490599998357,0.00888561778657502,16.370328178565366,0.0
0.052100000000000465,0.052100000000000465,False,True,False,1.2252256827617731,9.80665,101325.0,15.0,0,0,0,4.883775507099488,0.6446780730223275,0.5076,0.01973580121703817,0.0,0.0,0.6829189345001824,0.0,6.8301307935857345,6.8301307935857345,0.0,0.0,0.0,-2.0757090866339047,-2.0757090866339047,0.8411262708,0.3584865107,6.963637053,40.1386239291249,139.9849059999829,0.009237302337821166,16.370683148139378,0.0
